1753,6,8,0.0024499630,0.006722103
1753,6,9,0.0035766320,0.00981341
1753,6,10,0.0022171550,0.006083336
1753,6,11,0.0033220150,0.009114803
1753,6,12,0.0046445900,0.012743628
1753,6,13,0.0035766320,0.00981341
1753,6,14,0.0042241550,0.011590057
1753,6,15,0.0077168600,0.021173192
1753,6,16,0.0092458260,0.025368303
1753,6,17,0.0027373970,0.007510754
