A_Lenda_da_Meia-Noite	112	PinCha	PT	112	100.00
Os_filhos_do_padre_Anselmo	112	ACCSA	PT	112	100.00
Cancioneiro_Alegre_I	111	CamCBra	PT	111	100.00
Providência	109	AugSar	PT	109	100.00
Um_duelo_nas_sombras,_ou_D._Francisco_Manuel_de_Melo_(1630)	109	AntFBar	PT	109	100.00
A_conquista_de_Lisboa	109	CarPAlm	PT	109	100.00
Máscaras_do_destino	108	FloEsp	PT	108	100.00
Viriato_(TB)	108	TeoBra	PT	108	100.00
Baú_velho	108	VirCor	BR	108	100.00
Os_Brâmanes	108	FraLGom	PT	108	100.00
Uma_Eleição_Perdida	106	CondFic	PT	106	100.00
O_monstro_e_outros_contos	106	HumCam	BR	106	100.00
O_Monge_de_Cister_II	105	AleHer	PT	105	100.00
Crónica_do_Felicíssimo_Rei_D._Manuel	105	DamGoi	PT	105	100.00
O_Arco_de_Santana	103	AlmGar	PT	103	100.00
Nova_Sapho:_Tragedia_Extranha	102	VisVil	PT	102	100.00
Mistérios_de_Lisboa_I	102	CamCBra	PT	102	100.00
Serão_inquieto	102	AntPat	PT	102	100.00
Textos_varios_Parte_2	101	GreMat	BR	101	100.00
Cenas_da_Foz	100	CamCBra	PT	100	100.00
A_arte_de_furtar	100	MandCos	PT	100	100.00
Helena_(AG)	100	AlmGar	PT	100	100.00
As_jóias_da_Coroa	100	RauPom	BR	100	100.00
A_guerrilha_de_Frei_Simão	99	AlbPim	PT	99	100.00
Duas_Horas_de_Leitura	99	CamCBra	PT	99	100.00
Só_(AN)	99	AntNob	PT	99	100.00
A_bruxa:_cenas_açorianas	99	AugLou	PT	99	100.00
Diva	98	JosdAle	BR	98	100.00
As_Pupilas_do_Senhor_Reitor	98	JulDin	PT	98	100.00
Simá:_Romance_Histórico_do_Alto_Amazonas	98	LouAma	BR	98	100.00
Mistérios_de_Lisboa_III	98	CamCBra	PT	98	100.00
A_carteira_de_um_neurastênico	97	AntLob	BR	97	100.00
O_Matuto	97	FraTav	BR	97	100.00
Claridades_do_Sul	96	GomLea	PT	96	100.00
Contos_fora_da_moda	96	ArtAze	BR	96	100.00
A_Morte_de_D._João	96	GueJun	PT	96	100.00
Maurício	96	BerGui	BR	96	100.00
Amar,_verbo_intransitivo	95	MardAnd	BR	95	100.00
O_touro_negro	94	AluAze	BR	94	100.00
O_Príncipe_de_Nassau	94	PauSet	BR	94	100.00
A_luneta_mágica	94	JMdM	BR	94	100.00
O_Cemitério_dos_Vivos	93	LimBar	BR	93	100.00
Os_Fidalgos_da_Casa_Mourisca	93	JulDin	PT	93	100.00
Da_parte_d'el-rei	93	AMCunSa	PT	93	100.00
Teatro,_Almeida_Garret	93	AlmGar	PT	93	100.00
O_Garatuja	93	JosdAle	BR	93	100.00
História_de_Portugal_I	92	AleHer	PT	92	100.00
Sempre_amigos	92	FiaAlm	PT	92	100.00
História_da_Literatura_Portuguesa_Vol._III	92	TeoBra	PT	92	100.00
Amor_de_Perdição	91	CamCBra	PT	91	100.00
Textos_varios_Parte_1	91	GreMat	BR	91	100.00
O_Dr._Luís_Sandoval	91	AliMod	PT	91	100.00
O_Bem_e_o_Mal	90	CamCBra	PT	90	100.00
A_vida_de_Frei_Bertolameu_dos_Mártires	89	LuidSou	PT	89	100.00
Esbocos_de_Apreciacões_Literárias	87	CamCBra	PT	87	100.00
A_Velhice_do_Padre_Eterno	87	GueJun	PT	87	100.00
Mistérios_de_Lisboa_II	86	CamCBra	PT	86	100.00
O_trovador_da_infanta	86	OliMas	PT	86	100.00
Romanceiro	86	CoeNet	BR	86	100.00
Curso_de_Literatura_Portuguesa	86	CamCBra	PT	86	100.00
Inocente	86	VirCA	PT	86	100.00
Euronovela	85	MigVAlm	PT	85	100.00
Noites_de_Sintra	85	AlbPim	PT	85	100.00
Inocência	85	VisTau	BR	85	100.00
Versos_Tomo_I	84	FilEli	PT	84	100.00
Noites_de_Lamego	84	CamCBra	PT	84	100.00
Vulcões_de_Lama	84	CamCBra	PT	84	100.00
Amor_de_Salvação	84	CamCBra	PT	84	100.00
Os_Pobres	84	RauBra	PT	84	100.00
Os_anéis_ou_inconvenientes_de_amar_às_escuras	83	JulDin	PT	83	100.00
O_último_cartuxo_da_Scala_Caeli_de_Évora:_Romance_histórico_(1808-1865)	83	AntFBar	PT	83	100.00
Eurico_o_Presbítero	83	AleHer	PT	83	100.00
A_engomadeira:_novela_vulgar_lisboeta	83	AlmNeg	PT	83	100.00
Helena	82	MacAss	BR	82	100.00
O_Retrato_de_Ricardina	82	CamCBra	PT	82	100.00
Uma_lágrima_de_mulher	82	AluAze	BR	82	100.00
Sermões,_Antonio_Vieira	82	AntVie	PT	82	100.00
Arzila:_Romance_do_Século_XV	81	BerPPin	PT	81	100.00
Infelizes:_Histórias_vividas	81	AnaCO	PT	81	100.00
Infaustas_Aventuras_de_Mestre_Marçal_Estouro:_Vítima_duma_paixão	81	JosSMLea	PT	81	100.00
Memórias_do_Cárcere_II	81	CamCBra	PT	81	100.00
Poesias_TOMO_IV	81	ADCS	PT	81	100.00
A_Morgadinha_de_Valflor	80	PinCha	PT	80	100.00
A_Rosa_do_Adro	80	ManMRod	PT	80	100.00
Macunaíma	79	MardAnd	BR	79	100.00
O_Homem_que_Sabia_Javanês_e_Outros_Contos	79	LimBar	BR	79	100.00
O_Livro_de_Cesário_Verde	78	CesVer	PT	78	100.00
O_Engeitado_(InaPSar)	78	InaPSar	PT	78	100.00
O_brigue_flibusteiro	78	VirVar	BR	78	100.00
O_exilado	78	MauFig	PT	78	100.00
Campo_de_Flores_Tomo_II	78	JoadDeu	PT	78	100.00
Guerras_do_Alecrim_e_Manjerona	77	AJSJ	PT	77	100.00
O_ermitão_do_Muquém	77	BerGui	BR	77	100.00
O_Cura_de_São_Lourenço	77	MMSAV	PT	77	100.00
Justiça_de_Sua_Majestade	77	JulDin	PT	77	100.00
O_Povo_Português_nos_seus_Costumes,_Crenças_e_Tradições_II	77	TeoBra	PT	77	100.00
O_Povo_Português_nos_seus_Costumes,_Crenças_e_Tradições_III	77	TeoBra	PT	77	100.00
O_garimpeiro	77	BerGui	BR	77	100.00
A_Filha_do_Regicida	77	CamCBra	PT	77	100.00
Da_pintura_antiga	77	FradHol	PT	77	100.00
Os_Brilhantes_do_Brasileiro	76	CamCBra	PT	76	100.00
